"stateName","year","sex","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"Australia",1987,2,124089,122517,126285,126034,123933,121554,119770,119122,120066,122518,125894,129655,133330,136148,137635,138149,138426,138797,138863,138645,138245,137561,136728,136291,136459,137116,137950,138386,137878,136078,133435,130033,126997,125409,125894,127545,129833,131250,130477,126653,120459,113521,107331,101902,97780,94458,91490,88475,85522,82551,79595,76627,74182,72789,72737,73586,74797,75701,76035,75476,74200,72818,71380,69177,66045,62239,58045,53972,50533,48061,46221,44563,42659,40350,37431,34056,30656,27474,24401,21512,18801,16097,13608,11390,9497,7931,6490,5198,4099,3185,2428,1818,1330,943,646,427,278,193,163,181,332
"Australia",1994,2,132401,133878,133435,133738,132816,129504,129172,129388,128175,132277,132388,130643,128317,126452,125690,126627,129136,132623,136512,140416,143335,144372,144306,144125,144172,143915,143396,142994,142311,141803,141724,142464,143585,144814,145441,145063,143241,140431,136822,133394,131294,131434,132720,134576,135544,134279,129850,123141,115823,109103,103054,98332,94558,91323,87934,84425,80998,77684,74437,71587,69713,69117,69308,69795,69938,69450,68053,66102,64016,61829,58891,55227,51038,46626,42417,38690,35732,33274,30971,28490,25802,22837,19815,16877,14263,11843,9734,7877,6249,4828,3668,2777,2083,1509,1063,729,490,318,205,127,183
"Australia",1994,3,125555,127146,126856,126774,126115,123522,122972,123049,121932,126077,126243,124450,122067,120141,119378,120277,122724,126024,129871,133577,136490,137820,138197,138450,138792,138913,138906,139282,139063,138911,139289,140474,141813,143132,143866,143578,142117,139805,136822,134181,132341,131848,132008,132928,132983,130900,125903,118822,111245,104325,98121,93400,89798,86746,83567,80549,77681,74959,72412,70334,69077,68812,69340,70022,70530,70868,70984,70769,70521,70011,68567,65845,62293,58365,54654,51397,49017,47124,45371,43246,40593,37361,33759,30228,26855,23510,20339,17346,14531,11992,9810,7998,6457,5108,3960,2991,2186,1540,1051,691,1103
"Australia",1990,2,131192,127750,127216,127113,125630,129581,129662,127880,125650,123875,123178,123945,126149,129436,133175,136994,140102,141587,142067,142263,142448,142305,142085,141694,141008,140332,140222,140873,141675,142520,143058,142797,141057,138449,135057,131837,129775,129889,131363,133605,134822,133682,129381,122997,116030,109587,103598,98984,95400,92365,89188,85836,82539,79396,76329,73708,72077,71760,72338,73275,73865,73848,72928,71400,69738,67979,65431,62092,58123,53834,49673,46018,43221,41083,39138,36917,34321,31252,27906,24625,21620,18740,16099,13644,11299,9225,7453,6022,4842,3779,2881,2147,1567,1121,786,538,355,227,138,83,206
"Australia",1990,3,124503,121783,121047,120880,119500,123536,123710,121903,119605,117806,117088,117754,119849,122916,126438,130033,133037,134689,135361,135827,136268,136335,136250,136177,135611,135204,135693,136967,138347,139611,140361,140193,138923,136907,134374,131954,130235,129861,130404,131699,132041,130068,125199,118397,111158,104451,98273,93583,90120,87139,84071,81111,78307,75641,73168,71173,70026,69920,70624,71535,72285,72893,73264,73323,73415,73271,72166,69779,66547,62897,59410,56415,54395,52974,51722,50053,47810,44873,41486,38099,34849,31498,28219,25018,21861,18921,16303,14068,12075,10221,8520,6947,5514,4239,3166,2295,1614,1107,744,491,901
"Australia",1991,2,132834,131830,128429,127919,127826,126476,130575,130660,128880,126653,124837,124088,124852,127051,130330,134173,138147,141224,142682,143145,143155,143208,143058,142836,142449,141755,141231,141131,141786,142589,143629,144262,144001,142262,139656,136159,132749,130683,130786,132241,134318,135365,134203,129886,123489,116362,109684,103680,99049,95441,92338,89044,85664,82334,79157,76044,73324,71640,71255,71749,72569,73032,72908,71890,70274,68494,66603,63975,60572,56558,52220,48034,44350,41502,39291,37222,34874,32241,29176,25870,22655,19750,16955,14414,12078,9932,8021,6392,5090,4028,3089,2313,1690,1209,847,581,388,250,157,92,181
"Australia",1991,3,125864,125134,122453,121740,121579,120330,124471,124648,122843,120546,118684,117931,118598,120688,123753,127447,131174,134169,135812,136480,136841,137184,137249,137164,137092,136699,136545,137034,138309,139688,140983,141729,141559,140286,138266,135515,132896,131170,130787,131319,132443,132545,130560,125680,118873,111473,104572,98386,93687,90211,87212,84077,81102,78282,75600,73112,71094,69924,69787,70453,71306,71992,72546,72856,72846,72855,72607,71424,68973,65689,61947,58384,55334,53237,51718,50323,48487,46153,43158,39743,36319,33006,29630,26347,23161,20060,17180,14637,12473,10563,8805,7218,5784,4505,3394,2482,1758,1207,808,528,920
"Australia",1992,2,133047,133290,132334,128954,128454,128514,127295,131397,131483,129705,127430,125573,124822,125582,127772,131171,135111,139057,142109,143547,143749,143576,143622,143471,143251,142852,142152,141637,141542,142197,143161,144396,145027,144766,143026,140322,136720,133309,131234,131321,132704,134614,135637,134451,130116,123574,116283,109593,103572,98921,95244,92071,88748,85336,81971,78746,75586,72822,71084,70629,71022,71718,72074,71843,70729,68991,67094,65107,62397,58928,54843,50460,46257,42552,39659,37345,35159,32759,30097,27045,23838,20703,17875,15187,12763,10585,8642,6886,5407,4239,3301,2485,1825,1308,916,628,421,275,173,106,172
"Australia",1992,3,126446,126316,125625,122966,122260,122216,121096,125239,125418,123614,121275,119349,118594,119262,121347,124533,128397,132116,135103,136741,137263,137519,137861,137925,137842,137993,137773,137621,138110,139384,140744,142072,142815,142641,141363,139201,136232,133607,131872,131480,131833,132785,132871,130874,125983,119044,111482,104576,98381,93672,90139,87119,83969,80979,78145,75451,72944,70908,69712,69542,70165,70956,71588,72081,72324,72253,72174,71841,70580,68065,64676,60842,57232,54123,51945,50288,48749,46809,44391,41349,37865,34390,31040,27656,24385,21242,18217,15427,12981,10913,9107,7467,6017,4732,3613,2664,1906,1318,884,576,962
"Australia",1993,2,133744,133279,133560,132628,129258,128843,129056,127841,131943,132030,130269,127945,126085,125330,126083,128436,131948,135862,139783,142819,144055,143996,143816,143861,143712,143342,142931,142242,141732,141639,142336,143459,144692,145321,145058,143277,140473,136868,133452,131363,131478,132788,134672,135668,134459,130078,123387,116083,109378,103339,98654,94906,91703,88349,84901,81507,78232,75029,72222,70427,69904,70189,70780,71029,70694,69440,67579,65590,63505,60709,57141,52987,48585,44374,40654,37725,35316,33068,30623,27940,24926,21827,18781,16049,13485,11211,9199,7407,5815,4493,3464,2649,1957,1409,988,678,453,297,190,116,174
"Australia",1993,3,127012,126699,126594,125928,123277,122649,122723,121605,125749,125929,124130,121749,119823,119065,119731,121997,125304,129159,132870,135853,137336,137714,137968,138309,138375,138329,138703,138486,138333,138822,140050,141393,142717,143456,143278,141907,139604,136627,133996,132250,131809,131982,132919,132990,130978,126035,118962,111393,104481,98276,93561,89972,86936,83771,80768,77918,75213,72686,70630,69406,69190,69767,70505,71079,71505,71686,71552,71391,70971,69631,67014,63519,59639,55979,52810,50531,48737,47088,45051,42559,39431,35867,32357,28985,25611,22378,19300,16367,13690,11364,9413,7731,6230,4926,3799,2839,2047,1430,965,631,1021
"Australia",1988,3,119084,118853,117435,121356,121211,119299,116996,115193,114508,115357,117555,120626,124153,127618,130322,131907,132596,133077,133619,133843,133753,133683,133115,132455,132249,133118,134499,135762,136518,136523,135369,133357,130830,128612,127376,127292,127855,129171,129762,128282,123701,116915,109686,103179,97517,93050,89610,86654,83666,80854,78112,75477,73037,71079,69977,69931,70707,71701,72554,73288,73746,73921,74151,74181,73252,71041,67914,64355,60989,58243,56416,55178,54140,52741,50822,48101,44805,41474,38302,35141,31975,28801,25608,22606,19856,17478,15388,13391,11508,9728,8017,6408,4991,3782,2791,2012,1423,992,692,495,933
"Australia",1989,2,126855,126266,126140,124645,128447,128367,126582,124349,122572,121928,122784,124992,128282,132032,135689,138649,140166,140676,140888,141210,141161,140949,140558,139868,139041,138769,139411,140208,141053,141496,141112,139370,136759,133365,130335,128510,128630,130118,132380,133766,132803,128519,122146,115188,108979,103265,98668,95105,92094,89033,85869,82603,79493,76461,73939,72404,72156,72816,73847,74562,74674,73853,72417,70848,69221,66803,63529,59607,55348,51219,47646,44909,42851,40995,38915,36421,33359,29980,26649,23552,20596,17872,15314,12832,10597,8661,7102,5801,4605,3576,2721,2029,1482,1064,745,505,330,207,128,84,256
"Australia",1995,2,131501,132707,134210,133788,134100,133242,129984,129656,129873,128661,132747,132882,131135,128804,126933,126382,127497,129982,133446,137317,141181,143984,145012,144946,144768,144712,144349,143839,143443,142762,142319,142254,142993,144111,145337,145817,145323,143496,140678,137059,133538,131427,131544,132803,134630,135484,134160,129708,122981,115647,108862,102804,98058,94255,90984,87550,83979,80511,77158,73868,70953,68998,68323,68419,68804,68779,68135,66640,64592,62406,60057,56979,53257,49041,44629,40442,36720,33740,31240,28888,26342,23664,20754,17828,15019,12554,10293,8345,6654,5195,3945,2944,2186,1606,1140,786,526,345,219,137,195
"Australia",1995,3,124742,125860,127474,127206,127131,126533,123997,123449,123528,122412,126537,126688,124894,122511,120580,120080,121210,123650,126943,130785,134514,137357,138686,139062,139316,139671,139849,139843,140220,140000,139778,140047,141228,142563,143875,144418,144019,142551,140230,137239,134463,132527,132020,132165,133067,133012,130857,125848,118756,111173,104205,98002,93268,89653,86586,83399,80362,77478,74737,72169,70055,68762,68456,68930,69550,69967,70213,70247,69947,69607,68991,67437,64642,61032,57055,53242,49899,47438,45451,43601,41300,38471,35171,31545,28013,24658,21366,18277,15397,12725,10347,8329,6674,5289,4102,3113,2299,1642,1128,750,1193
"Australia",1988,2,125202,125023,123505,127297,127056,125115,122877,121098,120452,121397,123728,127021,130778,134446,137251,138758,139304,139546,139888,139935,139720,139337,138647,137814,137383,137786,138574,139415,139857,139350,137579,134965,131567,128534,126946,127249,128745,131023,132427,131640,127587,121224,114276,108076,102637,98279,94734,91746,88709,85732,82616,79536,76538,74056,72615,72468,73206,74329,75139,75376,74688,73345,71870,70337,68051,64849,60973,56745,52645,49162,46556,44585,42826,40830,38453,35456,32054,28683,25538,22515,19703,17058,14455,12083,9990,8261,6846,5522,4357,3381,2577,1921,1410,1009,700,469,302,192,130,107,314
"Australia",1989,3,120892,120117,119924,118535,122464,122479,120668,118368,116568,115884,116642,118738,121808,125333,128793,131649,133310,133990,134461,134999,135145,135061,134989,134421,133762,133904,135177,136558,137822,138576,138495,137227,135213,132684,130463,128985,128619,129172,130479,131058,129333,124473,117679,110445,103932,98013,93331,89880,86913,83910,81025,78237,75586,73130,71155,70032,69954,70694,71648,72457,73130,73556,73676,73840,73798,72782,70461,67280,63677,60265,57395,55449,54122,52980,51478,49397,46529,43183,39818,36619,33369,30113,26916,23732,20752,18058,15773,13719,11783,9981,8294,6709,5263,4017,2980,2148,1512,1043,708,481,921
"Brazil",2001,2,1812414,1802533,1781227,1760878,1741288,1721658,1711783,1710887,1708966,1706569,1702646,1726624,1761826,1774175,1786687,1802433,1845290,1849408,1817570,1804995,1778112,1770642,1741554,1670651,1601111,1554207,1529803,1506559,1485225,1464097,1443439,1413090,1407154,1384659,1353635,1340070,1324185,1299113,1272454,1231473,1188832,1146131,1103837,1062920,1024003,986724,950235,913736,877036,839792,802364,765707,729967,694352,658766,623696,588842,555549,525652,499958,477432,456452,435553,414348,392253,369718,347605,326441,305937,286160,267001,248259,229815,211720,193981,176656,159902,143573,127437,111517,96136,81652,68448,56700,46442,37556,29854,23254,17723,13186,9554,6743,4631,3090,1996,1249,757,444,249,133,132
"Brazil",2000,3,1739629,1715669,1695524,1676982,1658597,1649565,1648931,1647233,1645005,1641463,1664737,1698749,1711109,1723817,1739998,1782446,1788009,1759304,1749261,1725567,1721412,1697856,1635123,1573793,1534796,1517042,1498139,1478267,1457864,1437239,1412234,1404852,1390117,1365039,1356528,1345205,1324249,1301401,1263728,1224040,1184115,1144557,1106312,1070049,1035380,1001328,967118,932533,897220,861563,826591,792492,758415,724275,690629,657130,625284,597043,573310,552938,534245,515458,495954,475006,453227,431546,410943,391569,373688,356765,340175,323148,305370,286531,266968,247451,228156,208635,188925,169306,149936,131326,114030,98262,83873,70633,58499,47593,37939,29566,22522,16742,12124,8536,5832,3870,2483,1528,896,503,554
"Brazil",2003,2,1768688,1781629,1796742,1794977,1775878,1756552,1737716,1718773,1709422,1708837,1706968,1704364,1700165,1723669,1758120,1769552,1780955,1795492,1837060,1840134,1807573,1794283,1766782,1758723,1729425,1658580,1589003,1542121,1517729,1494429,1472923,1451563,1430724,1400291,1394069,1371572,1340760,1327035,1310788,1285377,1258456,1217441,1174656,1131683,1089098,1047944,1008834,971268,934462,897723,860888,823578,786023,749123,713038,677064,641156,605803,570754,537347,507328,481430,458598,437257,415998,394480,372185,349504,327212,305807,285055,265080,245795,227038,208721,190857,173345,156154,139413,123053,107043,91625,77209,64030,52288,42101,33438,26154,20055,15027,10988,7823,5409,3634,2369,1497,916,539,309,171,173
"Brazil",2001,3,1737830,1731440,1711992,1693384,1675448,1657473,1648669,1648182,1646609,1644442,1640869,1664072,1698012,1710267,1722860,1738912,1781211,1786663,1757889,1747785,1724030,1719795,1696192,1633439,1572085,1532843,1514833,1495864,1475922,1455442,1434702,1409583,1402089,1387249,1362087,1353614,1342318,1321232,1298229,1260410,1220665,1180679,1140963,1102565,1066150,1031385,997229,962855,928113,892652,856891,821811,787560,753335,719051,685278,651655,619664,591239,567272,546639,527663,508584,488811,467631,445650,423774,402950,383308,365105,347848,330933,313592,295533,276471,256729,237011,217455,197644,177649,157801,138421,120070,103144,87836,74002,61436,50089,40059,31344,23941,17846,12962,9158,6281,4174,2691,1675,999,568,623
"Brazil",2000,2,1814293,1785941,1763940,1743709,1723684,1713441,1712187,1710048,1707496,1703628,1727765,1763174,1775890,1788822,1805082,1848594,1853343,1822006,1809892,1783345,1776258,1747471,1676604,1606978,1560171,1535913,1512659,1491348,1470279,1449739,1419466,1413662,1391239,1360257,1346655,1330745,1305791,1279275,1238396,1195756,1153057,1110879,1070095,1031329,994139,957750,921408,884820,847648,810227,773585,737925,702433,667002,632073,597338,564158,534366,508794,486411,465596,444862,423812,401844,379384,357321,336230,315828,296180,277132,258460,240033,221885,204015,186519,169628,153223,137022,121021,105483,90641,76855,64465,53533,43933,35488,28128,21842,16580,12272,8861,6235,4265,2830,1820,1135,686,396,219,115,116
"Brazil",2002,3,1718512,1730098,1727903,1709926,1691902,1674362,1656604,1647930,1647551,1646035,1643835,1640198,1663340,1697182,1709331,1721801,1737721,1779894,1785257,1756436,1746258,1722437,1718141,1694487,1631708,1570117,1530630,1512553,1493516,1473497,1452903,1432042,1406836,1399228,1384287,1359201,1350755,1339314,1318071,1294887,1257008,1217204,1177055,1137185,1098635,1062128,1027257,992930,958389,923487,887912,852036,816799,782389,748007,713586,679677,645907,613751,585127,560926,540026,520752,501388,481353,459945,437757,415663,394581,374639,356116,338537,321287,303631,285297,266001,246021,226004,206093,185920,165662,145785,126652,108696,92280,77571,64429,52657,42206,33134,25410,18994,13833,9803,6747,4501,2906,1818,1097,633,703
